Số tầng,Số phòng ngủ,Diện tích,Dài,Rộng,Giá/m2,Quận_Huyện Gia Lâm,Quận_Huyện Hoài Đức,Quận_Huyện Thanh Trì,Quận_Quận Ba Đình,Quận_Quận Bắc Từ Liêm,Quận_Quận Cầu Giấy,Quận_Quận Hai Bà Trưng,Quận_Quận Hoàn Kiếm,Quận_Quận Hoàng Mai,Quận_Quận Hà Đông,Quận_Quận Long Biên,Quận_Quận Nam Từ Liêm,Quận_Quận Thanh Xuân,Quận_Quận Tây Hồ,Quận_Quận Đống Đa,Quận_Thị xã Sơn Tây,Huyện_Phường Biên Giang,Huyện_Phường Bách Khoa,Huyện_Phường Bùi Thị Xuân,Huyện_Phường Bưởi,Huyện_Phường Bạch Mai,Huyện_Phường Bạch Đằng,Huyện_Phường Bồ Đề,Huyện_Phường Cát Linh,Huyện_Phường Cầu Dền,Huyện_Phường Cống Vị,Huyện_Phường Cổ Nhuế 1,Huyện_Phường Cổ Nhuế 2,Huyện_Phường Cửa Đông,Huyện_Phường Cự Khối,Huyện_Phường Dương Nội,Huyện_Phường Dịch Vọng,Huyện_Phường Dịch Vọng Hậu,Huyện_Phường Gia Thụy,Huyện_Phường Giang Biên,Huyện_Phường Giáp Bát,Huyện_Phường Hoàng Liệt,Huyện_Phường Hoàng Văn Thụ,Huyện_Phường Hà Cầu,Huyện_Phường Hàng Bài,Huyện_Phường Hàng Bột,Huyện_Phường Hạ Đình,Huyện_Phường Khâm Thiên,Huyện_Phường Khương Mai,Huyện_Phường Khương Thượng,Huyện_Phường Khương Trung,Huyện_Phường Khương Đình,Huyện_Phường Kim Giang,Huyện_Phường Kim Liên,Huyện_Phường Kim Mã,Huyện_Phường Kiến Hưng,Huyện_Phường La Khê,Huyện_Phường Liễu Giai,Huyện_Phường Long Biên,Huyện_Phường Láng Hạ,Huyện_Phường Láng Thượng,Huyện_Phường Lê Đại Hành,Huyện_Phường Lĩnh Nam,Huyện_Phường Mai Dịch,Huyện_Phường Mai Động,Huyện_Phường Minh Khai,Huyện_Phường Mễ Trì,Huyện_Phường Mộ Lao,Huyện_Phường Mỹ Đình 1,Huyện_Phường Mỹ Đình 2,Huyện_Phường Nam Đồng,Huyện_Phường Nghĩa Tân,Huyện_Phường Nghĩa Đô,Huyện_Phường Nguyễn Trãi,Huyện_Phường Ngã Tư Sở,Huyện_Phường Ngô Thì Nhậm,Huyện_Phường Ngọc Hà,Huyện_Phường Ngọc Khánh,Huyện_Phường Ngọc Lâm,Huyện_Phường Ngọc Thụy,Huyện_Phường Nhân Chính,Huyện_Phường Nhật Tân,Huyện_Phường Phan Chu Trinh,Huyện_Phường Phú Diễn,Huyện_Phường Phú La,Huyện_Phường Phú Lãm,Huyện_Phường Phú Thượng,Huyện_Phường Phú Đô,Huyện_Phường Phúc La,Huyện_Phường Phúc Lợi,Huyện_Phường Phúc Tân,Huyện_Phường Phúc Xá,Huyện_Phường Phúc Đồng,Huyện_Phường Phương Liên,Huyện_Phường Phương Liệt,Huyện_Phường Phương Mai,Huyện_Phường Phố Huế,Huyện_Phường Quan Hoa,Huyện_Phường Quang Trung,Huyện_Phường Quảng An,Huyện_Phường Quốc Tử Giám,Huyện_Phường Quỳnh Lôi,Huyện_Phường Quỳnh Mai,Huyện_Phường Sài Đồng,Huyện_Phường Thanh Lương,Huyện_Phường Thanh Nhàn,Huyện_Phường Thanh Trì,Huyện_Phường Thanh Xuân Bắc,Huyện_Phường Thanh Xuân Nam,Huyện_Phường Thanh Xuân Trung,Huyện_Phường Thành Công,Huyện_Phường Thượng Thanh,Huyện_Phường Thượng Đình,Huyện_Phường Thạch Bàn,Huyện_Phường Thịnh Liệt,Huyện_Phường Thịnh Quang,Huyện_Phường Thổ Quan,Huyện_Phường Thụy Khuê,Huyện_Phường Trung Hoà,Huyện_Phường Trung Liệt,Huyện_Phường Trung Phụng,Huyện_Phường Trung Tự,Huyện_Phường Trung Văn,Huyện_Phường Trương Định,Huyện_Phường Tân Mai,Huyện_Phường Tương Mai,Huyện_Phường Tứ Liên,Huyện_Phường Việt Hưng,Huyện_Phường Văn Chương,Huyện_Phường Văn Miếu,Huyện_Phường Văn Quán,Huyện_Phường Vĩnh Hưng,Huyện_Phường Vĩnh Phúc,Huyện_Phường Vĩnh Tuy,Huyện_Phường Vạn Phúc,Huyện_Phường Xuân Khanh,Huyện_Phường Xuân La,Huyện_Phường Xuân Đỉnh,Huyện_Phường Yên Hoà,Huyện_Phường Yên Nghĩa,Huyện_Phường Yên Phụ,Huyện_Phường Yên Sở,Huyện_Phường Ô Chợ Dừa,Huyện_Phường Đại Kim,Huyện_Phường Đại Mỗ,Huyện_Phường Định Công,Huyện_Phường Đống Mác,Huyện_Phường Đồng Mai,Huyện_Phường Đồng Nhân,Huyện_Phường Đồng Tâm,Huyện_Phường Đội Cấn,Huyện_Phường Đức Giang,Huyện_Thị trấn Trâu Quỳ,Huyện_Thị trấn Văn Điển,Huyện_Xã An Khánh,Huyện_Xã Cổ Bi,Huyện_Xã Cổ Đông,Huyện_Xã La Phù,Huyện_Xã Ngọc Hồi,Huyện_Xã Tam Hiệp,Huyện_Xã Thanh Liệt,Huyện_Xã Tân Triều,Huyện_Xã Tả Thanh Oai,Huyện_Xã Tứ Hiệp,Huyện_Xã Vân Canh,Huyện_Xã Đặng Xá,Loại hình nhà ở_Nhà biệt thự,"Loại hình nhà ở_Nhà mặt phố, mặt tiền","Loại hình nhà ở_Nhà ngõ, hẻm",Loại hình nhà ở_Nhà phố liền kề,Giấy tờ pháp lý_Giấy tờ khác,Giấy tờ pháp lý_Đang chờ sổ,Giấy tờ pháp lý_Đã có sổ
0,3,45.0,,,66.67,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,4,120.0,,,241.67,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,35.0,10.0,3.5,62.86,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,39.0,,,83.33,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3,4,45.0,9.0,5.0,88.89,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,56.0,,,108.93,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,2,41.0,14.0,3.0,60.98,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3,0,33.0,6.5,5.0,69.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3,1,44.0,,,163.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,3,56.0,,3.0,148.21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,0,46.0,,,97.83,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,43.0,,,69.77,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2,1,48.0,6.0,7.8,100.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,50.0,12.0,4.5,72.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,36.0,,,108.33,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,4,45.0,45.0,4.0,146.67,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
